post_id,image1_name,comments_count,caption,labels
shikhatalsania_125202_2950870137401639573_2278_17,2022-10-17_07-19-14_UTC_1.jpg,17,"October babies are the funnest and the funniest ♎️ 

#biasedmuch #whereisthelietho #willmovecitiesforyousoha
","Smile,Skin,Shoe,Fashion,Textile,Comfort,Happy,Dress,Lap,Fashion design,"
aashnashroff_969148_3036670526613713719_90639_219,2023-02-12_16-29-17_UTC_1.jpg,219,"Celebrating @isha_kapoor20 & @aayushmansinha’s forever ❤️
","Wedding dress,Temple,Bride,Sleeve,Happy,Smile,Fashion design,Sari,Decoration,Gown,"
rohitsharma45_27275050_3023330713532921623_1464695_7824,2023-01-25_06-45-28_UTC_1.jpg,7824,"We move along taking a ton of positives from these 6 games 🇮🇳
","Sports uniform,Jersey,Baseball,Blue,Baseball player,Sports jersey,Sleeve,Player,Baseball cap,Gesture,"
iamjoelbrown_128782_3059362280622754235_998_54,2023-03-15_23-53-45_UTC.jpg,54,"Even in my darkest moments of anxiety, I found comfort and strength in knowing that God had not given me a spirit of fear.

Through prayer and faith, I learned to trust in His love and provision, and found peace that transcends all understanding.

Whether you're a believer or not, know that you don't have to face anxiety alone.

God reminds us that we don’t need to control everything.

Stress is ‘Fear of Loss of Control’ and it is the reason why we stay on loop because we want certainty to feel safe.

But this is an illusion most of the time.

Call upon God in prayer to give you clarity and your steps will not be confusing but will be paced and more clear.

Take heart in the truth that God's love is available to all, and that He is always with you, ready to support and guide you through any struggle.

Have you ever experienced peace with God before?
","Font,"
mandirabedi_2034192_2871703718579998045_12363_433,2022-06-30_01-49-41_UTC.jpg,433,"Miss you Raji. 💔
","Handwriting,Facial expression,Rectangle,Font,Happy,Parallel,Tints and shades,Writing,Slope,Paper,"
virat.kohli_243184375_3066773356683372711_1853002_5797,2023-03-26_05-18-14_UTC.jpg,5797,"The moment you are waiting for is here! Watch the fourth edition of the @indiansportshonours on @starsportsindia 🇮🇳

#ISH2023 #bluerising
","Trousers,Smile,Dress,Font,Blazer,Suit,Fashion design,Formal wear,Electric blue,Event,"
hardikpandya93_25298326_3040774343454062547_1084859_1877,2023-02-18_08-22-50_UTC_1.jpg,1877,"🖤 Timeless as per traditions & glam like his personality 🖤 in @farfetch ♠️

Photographer - @rahuljhangiani
","Leg,Smile,Flash photography,Entertainment,Wood,Performing arts,Thigh,Happy,Fashion design,Flooring,"
shereenlovebug_333413_3034377261716534536_-1_17,2023-02-09_12-32-59_UTC_1.jpg,17,"Colour or black and white ❓ 
@bunaai shot by @pankajmantri
","Hair,Shoulder,Flash photography,Textile,Sleeve,Grass,Black hair,Fashion design,Waist,Thigh,"
thethrottlehouse_141577_3029474474224187554_23644_423,2023-02-02_18-12-01_UTC.jpg,423,"We met this tall guy on the side of the road. He said he was a huge fan so we thought it would be nice to take a picture with him.

Afterwards we looked at the photo and realized the guy was wearing two T-shirt’s. Must have been @dougdemuro.
","Smile,Forehead,Hair,Sky,Beard,Vision care,Happy,Gesture,Iris,Eyewear,"
deepak_chahar9_2363731_3027927291559944845_479680_357,2023-01-31_14-58-02_UTC_1.jpg,357,"Exciting stuff coming soon 🥰 #app #launch #TFG
","Smile,Shoe,Temple,Orange,Leisure,Happy,Travel,Public space,Fun,People,"
ishant.sharma29_1487653_2816406781604396385_17992_74,2022-04-14_18-44-33_UTC.jpg,74,"We Fight , We Fix , We Stay ❤️❤️❤️ 

🏡 #takemeback
","Sky,Trousers,Plant,Mountain,Smile,Natural landscape,Tree,Hat,Bedrock,People in nature,"
yuzi_chahal23_8463802_3003208269050135913_202146_310,2022-12-28_12-25-45_UTC.jpg,310,"❤️🧿
","Jeans,Shoe,Smile,Green,Plant,Botany,Standing,Happy,Social group,Cool,"
yogeshfitness_123524_3062502459312159434_12321_47,2023-03-20_07-52-44_UTC.jpg,47,"Motivated 💪
#majorthrowback #mondaymotivation #beastmode #backinthegame ❤️
#fitnessforlife #bodybuilding #nameofthegame 🤟
#prepon #fitness #coach 
#celebritytrainer #yogeshfitness 💪
","Face,Hand,Arm,Eye,Muscle,Human body,Jaw,Bodybuilding,Gesture,Finger,"
rohitsharma45_27275050_3036442922924107035_2013915_11351,2023-02-12_08-57-05_UTC_1.jpg,11351,"Great start to the Test series 🇮🇳
","Sports uniform,Sports jersey,Jersey,Sports equipment,Player,Gesture,Sports gear,Sportswear,Tournament,Sports,"
rheakapoor_1775885_3067113670923359478_8536_114,2023-03-26_16-34-23_UTC_1.jpg,114,"The payals and Nike’s are on! @sonamkapoor in @saakshakinni and @nike for #airmaxday @vegnonveg 
Jewels @sachdeva.ritika @minerali_store 
Beauty @namratasoni 
Shot by @sashajairam
Styled with @abhilashatd
","Joint,Shoe,Leg,Fashion,Flash photography,Waist,Thigh,Entertainment,Knee,Black hair,"
shikhatalsania_125202_3017596207936600820_2182_21,2023-01-17_08-52-01_UTC_1.jpg,21,"Mumbai- “Hi! Today we have Poor AQI+Pollen+Construction+Pollen and much more!”
Shikha’s Dyson Purifier Cool- “Suck It!!! We got CLEAN AIR. Thenkyew!”

@dyson_india #DysonIndia #DysonHome #Gifted
","Plant,Houseplant,Comfort,Interior design,Tableware,Flowerpot,Building,Floor,Wood,Living room,"
iamsteveharveytv_10645894_2870607143100602787_37836_355,2022-06-28_13-30-59_UTC.jpg,355,"@lofficielarabia  June 2022 Cover

Styled By: @elly30 

Grooming by: @madebycourtney 

Photographed by: @dmstudi0 

Videographer: @diegosilvaace  @wolfeyefilms 

Interview by: @rominaolivia_ 

Producer: @burgerrockmedia @burgerrock
","Green,Nature,Plant,Sleeve,Sky,Grass,Leisure,Recreation,People in nature,Street light,"
sachintendulkar_39433992_3053041982700605357_1829787_5208,2023-03-07_06-36-28_UTC.jpg,5208,"Happy Holi everyone!
Can you count the number of colours 🎨 on my kurta?

#HappyHoli #Holi #Colours #Festivals
","Smile,Plant,Sleeve,Happy,People in nature,Magenta,Fashion design,Child,Dress shirt,Peach,"
rahulkl_130314_3040187408088633576_2251_5,2023-02-17_12-56-42_UTC.jpg,5,"Lucknow schedule for IPL 2023 🔥
","Poster,Font,Sports uniform,Sleeve,Advertising,Jersey,Logo,T-shirt,Entertainment,Event,"
smittenkitchen_1706412_3056274392064816562_8953_37,2023-03-11_17-38-40_UTC.jpg,37,"The happiest mash-up of two already excellent things: bubbeleh-style chicken noodle and takeout wonton soup, all quick and easy for this rainy day. // Chicken Wonton Soup on smittenkitchen.com or linked in profile. In more detail: Go to my profile. Click the link ""smittenkitchen.com/instagram"" Click the photo for the recipe you want and it will take you to it.
","Food,Recipe,Tableware,Ingredient,Staple food,Leaf vegetable,Momo,Soup,Produce,Cuisine,"
sahilkhan_11415416_3041091796584765006_89013_421,2023-02-18_18-53-34_UTC.jpg,421,"Cheers to the 19 years of friendship & Partnership @ssubsingh wish you a happiest birthday 🎂
More success to you, one life one chance! Rock the world Subodh Singh
","Footwear,Smile,Shoe,Vision care,Dress shirt,Sleeve,Eyewear,Cool,Sneakers,Flooring,"
shwetarohira_533824_3032181230105560371_5112_93,2023-02-06_11-49-51_UTC.jpg,93,"A story of Faith & Miracles by Ravi Valluri @rv_spirits2spirituality 

The book is an autobiographical account of the author which just like the title suggest is a story of faith and miracles right from the day the author was to be born. I have known the author for a while and have read other books penned by him but was unaware of his journey (personal journey). Had a wide view of his professional journey and the to an extent about his spiritual journey but got a macro view how faith, prayers and miracles have guided him right from the start and how they have made him professionally and personally achieve much more. I won’t spoil the book by letting out the details but trust me this book will make you believe in faith and miracle. It will force you to see the daily life routine life beautifully and it will restore your faith in surrendering to the divine powers
","Smile,Sleeve,Gesture,Publication,Electric blue,Happy,Font,Advertising,Jewellery,Brand,"
yuzi_chahal23_8463802_3026575754079887125_473216_528,2023-01-29_18-12-47_UTC_1.jpg,528,"What a tight finish here in Lucknow - It's 1-1 now 😃

We power on 💪🏻 🇮🇳

Ahmedabad next 😊

#TeamIndia | #INDvNZ
","Footwear,Sports uniform,One day international,Cricket,Bat-and-ball games,Player,Gesture,Baseball player,Cricketer,Baseball field,"
grantcardone_4290201_3038102524997349312_59640_727,2023-02-14_15-54-25_UTC_1.jpg,727,"Happy Valentine’s Day to my one and only. 

When I was trying to get Elena's attention I would call her twice a month for over a year until she finally decided to give me a call back and a chance. 

If I could go back in time, I would call you 10X each month instead. 

I love you, E. Thank you for pushing me to be the man I am today.
","Hair,Smile,Shoulder,Organ,Tie,Curtain,Gesture,Flash photography,Happy,Thigh,"
netflix_32561501_3069301642751325150_46029_165,2023-03-29_17-01-29_UTC_1.jpg,165,"its wednesday. im wearing pink and impatiently waiting for new love is blind episodes.
","Hair,Smile,Joint,Hand,Shoulder,Arm,Facial expression,Muscle,Purple,Human body,"
virat.kohli_243184375_3035750401123862989_4268313_17472,2023-02-11_10-01-10_UTC_1.jpg,17472,"1-0. Nagpur. ✅
","Sports uniform,Jersey,Sports jersey,Gesture,Player,Bat-and-ball games,Baseball player,Championship,Team sport,Competition event,"
thethrottlehouse_141577_3045579469012921983_5396_77,2023-02-24_23-29-46_UTC_1.jpg,77,"NEW MERCH!

Well, a new T-shirt at least. For sale now on thethrottlehouse.com

These shirts are super high quality, very comfortable, and fit great. Thomas is wearing a medium in these photos, but he often prefers a large because they shrink a tiny bit in the wash.

Link to purchase in story!
","Jeans,Watch,Arm,Muscle,Beard,Flash photography,Smile,Eyewear,T-shirt,Audio equipment,"
deepak_chahar9_2363731_3027011363989231387_332613_900,2023-01-30_08-38-15_UTC_1.jpg,900,"What you need is askill and magical hands 🙌@aalimhakim  #classy #bestinbusiness
","Forehead,Hair,Glasses,Vision care,Eyebrow,Goggles,Sunglasses,Eyewear,Beard,Jaw,"
deepak_chahar9_2363731_2955980986182782331_310626_274,2022-10-24_08-33-35_UTC.jpg,274,"Namaste!
As Indians, we all have a set of traditions that are passed on through generations and some we create ourselves. We have ours too and thoroughly enjoying creating new ones with our family this Diwali. 
Traditions make you feel stronger  together. 
We are loving our family time and here's wishing you the same.

 A very Happy & Safe Diwali from our family to yours!
#diwali2022
","Suit trousers,Smile,Blazer,Fashion design,Formal wear,Event,Door,Chair,Flooring,Room,"
thethrottlehouse_141577_3069230551957086887_10349_176,2023-03-29_14-40-15_UTC_1.jpg,176,"Its here, the new Aventador replacement. The REVUELTO, which means scrambled but also represents a rowdy fighting bull.

Highlights:

6.5L Naturally Aspirated V12 paired with three electric motors (2 front, 1 rear) that altogether make 1,001 Horsepower.

Redline is 9,500 RPM.

AWD.

New in-house developed transverse 8-speed dual clutch.

2.5 seconds to 60. 217 mph top speed.

Battery can recharge fully in 6 minutes from driving (regenerative braking and the V12)

New Citta (City) mode, which is EV only and has 6 miles of range.

Lighter and stiffer frame than the aventador but dry weight is still about 500 lbs more despite a carbon monocoque.

At first glance, it looks like they’ve thrown everything at this. And the plugin stuff would scare us if it didn’t work so extraordinarily well in the 296 Ferrari we just tested. Pluck my butt hair and call me Sally because we’re ready for this new almost 4,000 lbs Italian monster, are you?
","Tire,Wheel,Vehicle,Hood,Automotive lighting,Motor vehicle,Automotive design,Orange,Car,Bumper,"
halfbakedharvest_5247243_3053347516297276925_62862_415,2023-03-07_16-43-29_UTC_1.jpg,415,"Broccoli Cheddar Chicken and Noodle Casserole. Loving posting photos again. Forgot how much I loved to share these 🤍 and this dish!! It’s On a weekly rotation with this one. Like broccoli cheddar soup, but Mac and cheese. We love it. Plus, all made in 1 pot (: 

https://www.halfbakedharvest.com/broccoli-cheddar-chicken-and-noodle-casserole/
","Food,Ingredient,Recipe,Tableware,Fines herbes,Cuisine,Staple food,Dish,Produce,Meat,"
drwaynedyer_683926_2968020113873492804_8423_81,2022-11-09_23-13-10_UTC.jpg,81,"#waynedyerwednesday
","Font,Rainbow,Brand,"
yogeshfitness_123524_3015405762073419189_-1_27,2023-01-14_08-20-00_UTC.jpg,27,"𝐖𝐞𝐞𝐤𝐞𝐧𝐝 𝐕𝐢𝐛𝐞𝐬 ❣️
𝐏𝐞𝐫𝐟𝐞𝐜𝐭𝐢𝐨𝐧 𝐢𝐧 𝐈𝐦𝐩𝐞𝐫𝐟𝐞𝐜𝐭𝐢𝐨𝐧 #picoftheday 😉
#weekendmood #chillvibes #sanddunes 
#southafrica #capetown #throwback 
#funtimes #lifeofadventure #livingit #lovingit 
#ŸÖgeshFitness 🤟
","Sky,Sleeve,Sunglasses,Travel,Slope,Fun,Landscape,Shade,Goggles,Cloud,"
namratapurohit_431641_3017448393517174190_2132_26,2023-01-17_03-58-21_UTC_1.jpg,26,"“Don't take life too seriously. You'll never get out alive.” - Elbert Hubbard
","Cloud,Water,Sky,Dress,People in nature,Azure,Flash photography,Happy,Waist,Travel,"
ishant.sharma29_1487653_2860463732585359207_19784_28,2022-06-14_13-37-51_UTC_1.jpg,28,"The journey may be long, but make every step count!! 🙌

#motivation #tuesdaythoughts
","Sky,Outerwear,People in nature,Tree,Blue,Azure,Sunglasses,Shorts,Sleeve,Eyewear,"
debasreee_307029_3068377837294838120_7336_26,2023-03-28_10-26-03_UTC_1.jpg,26,"To more sunsets and meals together @raamish.abbasi 🫶🏼✨
","Sky,Water,Cloud,Smile,Hat,Dress,Sunglasses,Travel,Leisure,Shade,"
virat.kohli_243184375_3069650180135903317_2729351_11600,2023-03-30_04-33-58_UTC.jpg,11600,"Crossing all bridges of doubt and into love ❤️ 👨‍👩‍👧
","Water,Sky,Water resources,Mountain,Cloud,Fluvial landforms of streams,Bank,Tree,Mountainous landforms,Landscape,"
vehiclevirgins_490382_2867723218472352419_3270_95,2022-06-24_14-01-09_UTC.jpg,95,"Turned 28 today! Couldn’t think of a better way to spend it than at Goodwood Festival of Speed. #goodwood #fos
","Wheel,Tire,Car,Sky,Land vehicle,Vehicle,Cloud,Hood,Automotive lighting,Motor vehicle,"
netflix_32561501_3062209143356666487_177983_1814,2023-03-19_22-09-58_UTC_1.jpg,1814,"what’s the moment from season 2 that made you 👍👍
","Hair,Joint,Head,Lip,Chin,Shoulder,Eyebrow,Facial expression,Muscle,Eyelash,"
akanksharedhu_166654_2998315878906462550_-1_12,2022-12-21_18-25-27_UTC_1.jpg,12,"Blimey good time tasting #JamesonBlackBarrel for the first time tonight with fab company, food, views and live music ❤️
@jameson_alwaysintomixin 
(But the biggest takeaway from the night was learning the fact that Mr. Jameson had 16 kids with the same wife. Nick Cannon ain't got nothin on him)
Thank you @vazookaa @happy_bartender & @theideaslabmag for the gorg winter evening
.
.
#RedhuCheers #RedhuxJameson
#jameson #jamesonwhiskey  #whiskylover #drinkstagram #whiskygram #whiskylife #whiskylove #whiskylovers  #dramsofindia #womenwhowhisky #whiskycocktail #weekendwhisky 
@pernodricardindia 
*Please drink responsibly
","Smile,Hairstyle,Fashion,Flash photography,Drink,Alcoholic beverage,Tableware,Fun,Happy,Event,"
hulu_1780852_3059139766167355156_19069_203,2023-03-15_16-31-39_UTC.jpg,203,"FX’s Class of ’09 is a suspense thriller limited series that follows a class of FBI agents set in three distinct points in time who grapple with immense changes as the U.S. criminal justice system is altered by artificial intelligence. Starring @BrianTyreeHenry and @KateMara. Premieres 5.10, only on @Hulu.
","Hair,Head,Hairstyle,Facial expression,Product,Human,Fashion,Font,Social group,Community,"
shikhatalsania_125202_3034281298493006071_499_4,2023-02-09_09-22-19_UTC.jpg,4,"Bringing to you a 90’s wala wedding drama! Kya yeh shaadi hogi? ​
Let's get #theimpossiblewedding tamasha started!

#Hardinnayadrama| Premiere of the month mein dekhiye #yehshaadinahihosakti on 19th February at 2PM and 8PM on @tataplay Theatre Ch. No. 316.​

@zeetheatre @atiuttampawan @akash.khurana @shikhatalsania @mostlysane @_slowcheeta_ @originalpiece_​
@adhaarnotacard @gravityonme @gopaldatt @lishabajaj @the_actor_aseem @akvarious @adhirbhat @troikaproductions @sanjeevkumarnair​
","Happy,Font,Fun,Entertainment,Publication,Smile,Jacket,Event,Youth,Poster,"
jimkwik_2036288_3046319530482034333_21451_298,2023-02-26_00-00-20_UTC.jpg,298,"The problem is not the problem.⁠
⁠
The problem is your attitude about the problem.⁠
⁠
Agree? Thoughts? 🧠⁠
⁠
SAVE, SHARE, and TAG someone who needs this reminder👇⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
#JimKwik #limitless #mindset #mindsetmatters #problems #problem #struggles #struggle
","Font,Rectangle,Terrestrial plant,Parallel,Slope,Number,Circle,"
taramilktea_1371196_3032832386980112435_49747_247,2023-02-07_09-23-35_UTC_1.jpg,247,"Countless visits to see the magic 🪄 It never gets old.
","Purple,Water,Violet,Pink,Dance,Entertainment,Magenta,Wood,Performing arts,Art,"
timferriss_1213949_3064909101700574232_21334_722,2023-03-23_15-34-18_UTC.jpg,722,"Repost from @frenchbulldog_media
","Dog,Dog breed,Carnivore,Companion dog,Fawn,Rectangle,Internet meme,Felidae,Working animal,Comfort,"
kunalgir_13965_2138354707539057422_556_0,2019-09-22_05-56-07_UTC.jpg,0,"When there is no gym around. 
Courtesy: @deccanchronicle_official
","Muscle,Blue,Publication,Advertising,Knee,Water,Poster,Elbow,Leisure,Font,"
deepikamehtayoga_250154_2762286384432830305_2496_105,2022-01-30_02-36-59_UTC.jpg,105,"Hello you beautiful Goddess out there ,
Today from the bottom of my heart 
I want to say that I feel and empathise with every one of you ,
The ones who are the vulnerable/ nurturing kinds who love to give ,
The Queens who own and are unapologetic about their kingdom , yet somewhere deep down crave the communion of another ..
The messy ones who have their s$<#% all over the place ,
The stable ones who have their S%#% all together but miss the freedom of being messy ..
The lost ones ,
The ones who need to nurture their inner child but have to look after their actual child ! 
The ones who give ,
The ones you take ..
The ones who let go,
The ones who hold on ..
I see you ,
I hear you ,
I feel you ..
Coz i am all of these …
Just like You ❤️🔥🌙 👑#aahthesedamnhormones🌊🌙
.
A bit embarrassed to share my raw stream of consciousness but in my attempt to be more real I felt like putting myself out there ❤️
","Photograph,Thigh,Knee,Waist,Leisure,Fun,Eyewear,Human leg,Sportswear,Snapshot,"
supercarblondie_12059261_3068485768399335568_70793_269,2023-03-28_14-00-00_UTC.jpg,269,"The world's fastest car, 0-100 in 1.4 sec🔥 Check the whole video out in the link in bio #fastestcar #race #mcmurtryspeirling
","Tire,Wheel,Vehicle,Car,Sky,Cloud,Hood,Automotive design,Motor vehicle,Tree,"
akanksharedhu_166654_3033733963639763132_-1_17,2023-02-08_15-14-52_UTC_1.jpg,17,"The beginning, the end and everything in between at @_botai ✨ A fresh new menu AND a special new cocktail menu by mixologist @engjishala based on the days of the week and the corresponding colours worn on them in Thailand ❤️ My fave was Saturday (what I'm holding in the 1st pic)
Food to try: 
~ Preserved raw mango avocado salad 🥑
~ Crystal cream cheese dumpling
~ Prawn & crabmeat dumpling
~ Grilled prawn salsa with brioche toast 
.
.
#RedhuEats
#akanksharedhu #nomnomnom #foodie #foodstagram #foodphotographer #foodporn #foodgasm #foodguide #indianblogger #Delhiblogger #delhirestaurants #botai #datenight #qutubminar
","Tableware,Flash photography,Drink,Alcoholic beverage,Leisure,Eyewear,Wine glass,Drinkware,Thigh,Fun,"
etthehiphoppreacher_2196457_3062199924729474121_54711_491,2023-03-19_21-51-39_UTC_1.jpg,491,"I need you to confront the person in the mirror, the one who's been holding you back from achieving your dreams. You know who I'm talking about - that little voice inside your head that says you're not good enough, that you can't do it.

Well, I'm here to tell you that you are better than that. You are stronger than that. You are capable of greatness, but first, you have to confront yourself and say, 'I'm not gonna do me like this anymore.' It's time to level up, it's time to step up, it's time to be the best version of yourself #YouOweYou
","Cricket cap,Sleeve,Cap,Font,Baseball cap,Technology,Elbow,Event,Screenshot,Design,"
deepikamehtayoga_250154_2772619976979762887_3205_80,2022-02-13_08-47-59_UTC_1.jpg,80,"4 drills to work on jump backs and bent arm strength in the Ashtanga practice.
My biggest weakness is the bent arm strength and so some of these are pretty hard for me as well.
Growth is when you acknowledge your weakness and work on it.💪🏽
.
1️⃣Push ups : 10 reps , 3/4 sets 
.
2️⃣Face plant Lolasana 🤣: 10 reps ,3/4 sets 
.
3️⃣Socks jump backs : 10 reps ,3/4 sets 
.
4️⃣Pike push ups (my biggggest weakness ): 5 reps ,3 sets 
.
Lemme know how it goes.
Thanks for sending me these @dmcecca , ur such a ninja !🔥🔥🔥
.
Sorry for the sound effects, they are sooooo hard for me as well!!!!!!🙈🙈🙈
","Shorts,Sleeve,Waist,Knee,Thigh,Flooring,Sportswear,Elbow,Trunk,Abdomen,"
shikhardofficial_13316748_2977859460014057530_411222_1661,2022-11-23_13-02-12_UTC_1.jpg,1661,"Gearing up for #IndVsNz ODI Series 🏏
","Sports uniform,Shorts,Sports equipment,Helmet,Football equipment,Cloud,Sports gear,Football helmet,Jersey,Blue,"
tanvikharote_40291_2970670428218411237_1237_41,2022-11-13_14-58-52_UTC_1.jpg,41,"You are allowed to take up space. Own who you are and what you want for yourself. Stop downplaying the things you care about, the hopes you have. Own your passions, your thoughts, your perceptions. Own your fire. Stop putting your worth in the hands of others; stop letting them decide your value. Own saying no, saying yes. Own your mood, your feelings. Own your plans, your path, your success. Never back down from expressing yourself, from saying your name proudly. Never stop elbowing your damn way into this big world, because you belong here. You matter🤍✨
","Smile,Lip,Eyebrow,Eyelash,Flash photography,Sleeve,Makeover,Gesture,Happy,Bun,"
diipakhosla_1908495_3015600229831259104_1311_15,2023-01-14_14-46-22_UTC.jpg,15,"Miss Carpe Diem: Diipa Büller-Khosla 

Her world is an enamel of glamour, coated with reality where she is a social media influencer, a mother, an advocate of human rights issues, a fashion icon and now, a beautypreneur. Representing the new age of success, Diipa Büller-Khosla in conversation with GlobalSpa opens up about her journey from courtrooms to red carpets, her hustle as a social media influencer, and the newest feather in her cap - “indē wild” - the world’s first Ayurverdistry brand.
@diipakhosla 
@indewild 

To know more
Click the link in bio🔗
.
.
.
#DiipaKhosla #GlobalSpaMagazine #GlobalSpa #GlobalSpaMiddleEast #DigitalCover
","Joint,Skin,Hand,Hairstyle,Arm,Eyelash,Human body,Neck,Wedding dress,Dress,"
namratapurohit_431641_2982700921188492785_2240_19,2022-11-30_05-21-19_UTC.jpg,19,"I choose to be happy because it’s good for my health ❤️😎⭐️
.
Love happy, spread love and happiness!
","Water,Smile,People in nature,Sunglasses,Happy,People on beach,Body of water,Leisure,Swimming pool,Fun,"
shikhatalsania_125202_3043073109187439803_181_4,2023-02-21_12-30-05_UTC.jpg,4,"The cute, caring, creative Shastri who's got a fierce rebel side to her too!

#PotluckS2 streaming on 24th Feb, on #SonyLIV

#PotluckOnSonyLIV 

@cyrus_sahukar @iradubey @shikhatalsania @harmansingha @salk.04 @siddhantkarnick @jatinprithvirajkapoor #KituGidwani @sonalimsachdev @varunsood12 @rojha27 @kunaldasg @pavneetgakhal @gauravlulla @thegakhal @ubaid_a_ @sanayapithawalla @tanvishindee @afewloosecannons @itapentertainment @001danishkhan @amansrivas @saugatam @sonylivinternational
","Clothing,Smile,One-piece garment,Sleeve,Purple,Publication,Plant,Curtain,Waist,Flowerpot,"
drwaynedyer_683926_2957637183326213602_7051_75,2022-10-26_15-24-09_UTC.jpg,75,"#waynedyerwednesday @positiveenergy_plus
","Cloud,Sky,World,Ecoregion,Light,Nature,Natural environment,Natural landscape,Moon,Font,"
timferriss_1213949_3051245685668887862_4694_360,2023-03-04_19-07-32_UTC.jpg,360,"Me trying online dating for the first time in 100 years.
","Lamnidae,Gesture,Lamniformes,World,Font,Shark,Electric blue,Requiem shark,Carcharhiniformes,Photo caption,"
smittenkitchen_1706412_3058451689597356296_3593_24,2023-03-14_17-44-34_UTC.jpg,24,"I crave a good quiche with a luxe, bronzed finish like clockwork on sleety, chilly days like this. What sets this Quiche Lorraine apart from classic versions is two decadent additions: a heap of caramelized leeks and a rich tang from sour cream in the filling. With a big green salad and a glass of wine, I cannot think of a better Pi(e) Day dinner. // Quiche Lorraine on smittenkitchen.com or linked in profile. In more detail: Go to my profile. Click the link ""smittenkitchen.com/instagram"" Click the photo for the recipe you want and it will take you to it.
","Food,Recipe,Ingredient,Baked goods,Custard pie,Cuisine,Tableware,Dish,Produce,Comfort food,"
vehiclevirgins_490382_2791858705941864416_6366_103,2022-03-11_21-51-54_UTC_1.jpg,103,"Well guys here she is! My new Shelby GT500! Can’t wait for all the fun new adventures in this thing. New video is live on the channel taking delivery and also announcing my new business venture with @carblip. If you’re looking for a new car, we got you covered! #shelby #gt500 #carblip
","Tire,Wheel,Vehicle registration plate,Automotive tail & brake light,Vehicle,Window,Car,Automotive lighting,Hood,Automotive tire,"
vishal.punjabi_303_1717422596356025229_45_2,2018-02-18_11-19-09_UTC.jpg,2,"Happy #InternationalWomensDay 
To the one responsible for me being here on this planet. 

My mother,
Thank you for not allowing the messed up, rock-bottom, drugged-up version of me into your life. 

The moment you decided that you would no longer tolerate me near,  if I continued the path I was on, a defining moment in my life. 

I expect you'd be proud of the man I am today- you saw more in me than I saw in myself.  You're are the reason I made the pivot 

Hope you're watching from above and smiling down on me.  Every time I think of you, almost daily, I am reminded of how strong & resilient women are, how influential you are all are to the future of the world.  Thanks for being a great woman in my life.
","Watch,Glasses,Arm,Vision care,Sunglasses,Beard,Plant,Sleeve,Waist,Eyewear,"
bonappetitmag_4607066_3067944759586925425_3270_43,2023-03-27_20-05-39_UTC.jpg,43,"The Michelin Guide released its 2023 guide to the UK and Ireland today. The new edition of the lauded guide—seen as one of the most prestigious awards in the restaurant world—included 20 new one-star entries. Three new restaurants received two stars, and no new restaurants were awarded the most prestigious three-star rating by the guide's mysterious, anonymous inspectors. The total number of three-starred restaurants in the UK and Ireland remains at just eight. Click the link in bio to see the full 2023 list of Michelin-starred restaurants in the UK and Ireland. And let us know, have you been to any of the restaurants on this year’s list?
","Font,Book,Rectangle,Poster,Peach,Art,"
rheakapoor_1775885_3053084086095691468_7242_106,2023-03-07_08-00-06_UTC.jpg,106,"Popped up as a memory ✔️
","Nose,Skin,Lip,Eyebrow,Shoulder,Eyelash,Organ,Azure,Flash photography,Jaw,"
aashnashroff_969148_3063253774705845384_7850_48,2023-03-21_08-45-27_UTC_1.jpg,48,"from this weekend, celebrating the launch @shantanunikhil’s beautiful new store in Mumbai ✨

wearing @shantanunikhil 
earrings @misho_designs
bag @bulgari
","Hair,Joint,Smile,Shoulder,Dress,Flash photography,Neck,Sleeve,Luggage and bags,Waist,"
ishant.sharma29_1487653_3014841582512653432_17932_67,2023-01-13_13-39-04_UTC_1.jpg,67,"I Dare you to swim in a non-heated pool in Delhi's Winter🥶 💪
","Water,Swimming pool,Leisure,Fun,Recreation,Composite material,Indoor games and sports,Jacuzzi,Thermae,Building,"
eventplannerlife_181_451668816284301239_17_0,2013-05-09_01-32-20_UTC.jpg,0,"#luxury #venue #events #california #newportbeach #beautiful
","Flower,Plant,Botany,Grass,Petal,Rectangle,Font,Landscape,Groundcover,Shrub,"
malaikaaroraofficial_17523077_3052441597753338110_485293_2883,2023-03-06_10-43-35_UTC_1.jpg,2883,"Outfit by : @davidkomalondon 
Bag by : @ahikozaofficial
Styled by :@manekaharisinghani 
Makeup by : @reshmaamerchant
Hair by : @hairstylist_madhav2.0
Shot by : @rohnpingalay
","Joint,Skin,Lip,Chin,Shoulder,Arm,Eyebrow,Eyelash,Muscle,Neck,"
minimalistbaker_2144759_3055398874634544448_2381_47,2023-03-10_12-39-10_UTC_1.jpg,47,"Fan-Favorite Alert 🔔: Smoky 🔥, spicy 🌶️ Roasted Cauliflower Tacos with Chipotle Romesco 🌮✨! A flavorful, veggie-packed meal that's versatile + SO satisfying! Plant-based 🌱, gluten-free, and EASY to make (30 minutes).⁠
⁠
Link in bio → @minimalistbaker for the recipe!⁠
⁠
#roasted #cauliflower #tacos #minimalistbaker #vegan #glutenfree
","Food,Tableware,Ingredient,Recipe,Staple food,Plate,Cuisine,Fast food,Baked goods,Dish,"
